X	Y	OBJECTID	source	ext_id	cat1	cat2	cat3	org_name	Name	addrln1	addrln2	city	state	hours	phones	email	url	info1	info2	post_id	description	zip	link	use_type	latitude	longitude	date_updated	dis_status	POINT_X	POINT_Y
-118.291749	34.03195207	97685424	211		Social Services	Homeless Shelters and Services			St. Agnes Catholic Church	2625 S. Vermont Ave.		Los Angeles	CA	"Monday, Tuesday, Thursday and Friday, 9:00am to 10:30am"	"Service/Intake (323) 731-2464 Ext.107,  FAX (323) 731-6186
"					58884	"The church provides emergency food for people who live within parish boundaries which include parts of Los Angeles zip codes 90007, and small sections of 90018 and 90037. See service text for parish boundaries."	90007	http://egis3.lacounty.gov/lms/?p=58884	publish	34.0319521	-118.2917489	2013-05-29T18:32:35.000Z		6473274.735	1834136.651
-118.0961112	33.98272937	97685861	211		Social Services	Homeless Shelters and Services			Angel Step Inn Domestic Violence Emergency Shelter	9047 Washington Blvd		Pico Rivera	CA	"Monday through Sunday, 24 hours per day. N/A "	"Service/Intake (562) 949-5358,  FAX (323) 255-0012, 24-Hr. Hotline  323-780-HELP Service/Intake and Hotline (323) 780-4357, Shelter Admin. Administrative (323) 780-7285,  FAX (323) 780-7235,  FAX (562) 941-6106, 24-Hr. Hotline Service/Intake and Hotline ("		www.angelstepinn.org			70230	"The agency provides domestic violence services, residential treatment for substance abuse, shelter and welfare-to-work support services for people who live in Los Angeles County."	90660	http://egis3.lacounty.gov/lms/?p=70230	publish	33.9827294	-118.0961111	2010-11-01T11:50:56.000Z		6532532.926	1816109.158
-118.1879831	33.78166197	97685989	211		Social Services	Homeless Shelters and Services			Long Beach Family Shelter For The Homeless	Long Beach Family Shelter		Long Beach	CA	"Monday through Sunday, 24 hours per day. "	"People w/ Disabilities -  Disabled Resources Center Service/Intake (562) 427-1000, Catholic Charities Administration (562) 591-1351, Long Beach Multi-Service Center Service/Intake (562) 733-1147,  Administrative (562) 388-7670"					70297	"The agency provides shelter for people of all ages in the Long Beach area, including families with children and people who have physical disabilities."	90813	http://egis3.lacounty.gov/lms/?p=70297	publish	33.781662	-118.187983	2010-11-01T11:50:56.000Z		6504543.877	1742975.352
-138.152186	27.19600997	97686049	211		Social Services	Homeless Shelters and Services			Bilingual Shelter For Victims Of Domestic Violence			Los Angeles	CA	"Monday through Friday, 8:00am to 5:00pm. "	"24-Hour All Services Hotline Service/Intake and Hotline (800) 548-2722, Free Spirit Shelter Hotline Service/Intake and Hotline (323) 937-1312,  FAX (213) 430-0657, Bilingual Shelter Hotline Service/Intake and Hotline (323) 268-7568, Chicana Service Action"					70340	"The agency provides a battered women's shelter, domestic violence services and welfare-to-work support services for women with children who are in Los Angeles County."	90015	http://egis3.lacounty.gov/lms/?p=70340	publish	27.19601	-138.152186	2010-11-01T11:50:56.000Z		4.22168173	-2.15259893
-118.2641501	34.04296297	97686056	211		Social Services	Homeless Shelters and Services			Free Spirit: For Victims Of Domestic Violence			Los Angeles	CA	"Monday through Sunday, 24 hours per day. "	"24-Hour All Services Hotline Hotline/Talkline/Warmline (800) 548-2722, Free Spirit Shelter Hotline Hotline/Talkline/Warmline (323) 937-1312, Chicana Service Action Center Administrative (213) 629-5800,  Service/Intake and Administration (323) 937-1368"					70341	The agency provides a battered women's shelter and welfare-to-work support services for women with children who are in Los Angeles County.	90015	http://egis3.lacounty.gov/lms/?p=70341	publish	34.042963	-118.26415	2010-11-01T11:50:56.000Z		6481647.302	1838120.599
-118.2359781	34.15570497	97686380	211		Social Services	Homeless Shelters and Services			Ywca Glendale - Ywca Battered Women's Shelter - Sunrise Village			Glendale	CA	"Monday through Sunday, 24 hours per day. "	DV hotline (24 hrs.) Service/Intake/Hotline (Voice/TDD) (888) 999-7511		www.glendaleywca.org			70619	"The agency provides domestic violence services, health services and shelter for battered women, and health services for women."	91206	http://egis3.lacounty.gov/lms/?p=70619	publish	34.155705	-118.235978	2010-11-01T11:50:56.000Z		6490278.183	1879128.188
-118.2890108	34.07748052	97686770	211		Social Services	Homeless Shelters and Services			People Assisting The Homeless - Regional Homeless Center	340 N Madison Ave		Los Angeles	CA	"Monday through Friday, 7:30am to 4:00pm. "	"Administrative (323) 644-2200, P.A.T.H. Service/Intake (323) 644-2216"		www.epath.org			70848	The organization provides shelter for homeless and at-risk adults and volunteer opportunities in Los Angeles County.	90004	http://egis3.lacounty.gov/lms/?p=70848	publish	34.07748055	-118.2890107	2010-11-01T11:50:56.000Z		6474152.005	1850702.873
-118.5185131	34.38435297	97686836	211		Social Services	Homeless Shelters and Services			Domestic Violence Center Of Santa Clarita		call for location	Newhall	CA	"Monday through Friday, 9:00am to 5:00pm. "	"661-254-TEEN for Teen Hotline Hotline/Talkline/Warmline (661) 254-8336,  FAX (661) 259-1194,  Service/Intake and Administration (661) 259-8175, 24-Hours Service/Intake and Hotline (661) 259-4357"		www.domesticviolencecenterscv.org			70906	The agency provides a battered women's shelter and domestic violence services for people in Los Angeles County.	91321	http://egis3.lacounty.gov/lms/?p=70906	publish	34.384353	-118.518513	2010-11-01T11:50:56.000Z		6405230.588	1962657.113
-118.4937736	34.02738805	97686853	211		Social Services	Homeless Shelters and Services			Upward Bound House - Family Place	1020 12Th Ct		Santa Monica	CA	"Monday through Sunday, 24 hours per day. "	"Service/Intake and Administration (310) 458-7779, Shelter/Case Managers Referral Service/Intake (310) 458-7779 Ext.211, Shelter/Case Managers-Program Manager Service/Intake (310) 458-7779 Ext.212, Shelter/Case Managers Referral Service/Intake (310) 458-77"		www.upwardboundhouse.org			70925	The agency provides shelter for homeless families with children.	90403	http://egis3.lacounty.gov/lms/?p=70925	publish	34.02738808	-118.4937735	2010-11-01T11:50:56.000Z		6412056.507	1832714.905
-118.5374881	34.20049426	97687083	211		Social Services	Homeless Shelters and Services			Zoe Christian Fellowship - Sfv Rescue Mission	7143 Baird Ave		Reseda	CA	"Wednesday, 8:30am to 10:30am and 12:00pm to 1:00pm. "	Administrative (818) 785-4476		www.sfvrescuemission.org			71064	"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley."	91335	http://egis3.lacounty.gov/lms/?p=71064	publish	34.20049429	-118.537488	2010-11-01T11:50:56.000Z		6399147.948	1895778.54
-118.5971322	34.25580711	97687085	211		Social Services	Homeless Shelters and Services			Chatsworth Foursquare Church - Sfv Rescue Mission	10210 Canoga Ave		Chatsworth	CA	"Monday, 8:30am to 10:30am and 12:00pm to 1:00pm. "	Administrative (818) 785-4476		www.sfvrescuemission.org			71065	"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley."	91311	http://egis3.lacounty.gov/lms/?p=71065	publish	34.25580714	-118.5971321	2010-11-01T11:50:56.000Z		6381232.905	1916009.318
-118.4535688	34.05508342	97687472	211		Social Services	Homeless Shelters and Services			Salvation Army Haven Program - Bldg. 212	11301 Wilshire Blvd	Bldg. 212	Los Angeles	CA	"Monday through Sunday, 24 hours per day. "	"Administration (310) 478-3711 Ext.44353, Senior Program - Tamara Komashko Service/Intake (310) 478-3711 Ext.43014, Alpha Center Program - Vance Poletto Service/Intake (310) 478-3711 Ext.44360, Naomi House Program - Victoria Curtin Service/Intake (310) 478"		usw.salvationarmy.org			71366	"The agency provides employment services, housing services, residential treatment for substance abuse, and shelter for homeless veterans in Los Angeles County."	90073	http://egis3.lacounty.gov/lms/?p=71366	publish	34.05508345	-118.4535687	2010-11-01T11:50:56.000Z		6424283.991	1842736.286
-118.4535688	34.05508342	97687476	211		Social Services	Homeless Shelters and Services			Salvation Army Haven Program - Bldg. 207	11301 Wilshire Blvd	Bldg. 207	Los Angeles	CA	"Monday through Friday, 8:00am to 4:30pm. "	Exodus Lodge - Mary A. Holmes Service/Intake and Administration (310) 478-3711 Ext.42811		usw.salvationarmy.org			71367	"The agency provides employment services, housing services, residential treatment for substance abuse, and shelter for homeless veterans in Los Angeles County."	90073	http://egis3.lacounty.gov/lms/?p=71367	publish	34.05508345	-118.4535687	2010-11-01T11:50:56.000Z		6424283.991	1842736.286
-118.2704332	33.83208414	97687909	211		Social Services	Homeless Shelters and Services			Vets On The Move Foundation	357 E Carson St	Suite 204	Carson	CA	"Monday, Wednesday, and Friday, 9:00amm to 5:00pm; Tuesday and Thursday, 9:00am to 1:00pm. "	"Service/Intake and Administration (310) 518-4121, Emergency After Hours (310) 415-4254"		www.vetsonthemove.org			71632	The agency provides shelter services for veterans in Los Angeles County.	90745	http://egis3.lacounty.gov/lms/?p=71632	publish	33.83208417	-118.2704331	2010-11-01T11:50:56.000Z		6479537.402	1761382.412
-118.2915812	33.73615825	97687995	211		Social Services	Homeless Shelters and Services			Year Round Shelter - Harbor Interfaith Services	670 W 9Th St		San Pedro	CA	"Monday through Friday, 10:00am to 4:00pm. "	Service/Intake (310) 831-0589		www.lahsa.org			71674	"The agency provides shelter, motel vouchers and transportation to homeless individuals and families."	90731	http://egis3.lacounty.gov/lms/?p=71674	publish	33.73615828	-118.2915811	2010-11-01T11:50:56.000Z		6473013.319	1726490.384
-118.034254	34.07306526	97687996	211		Social Services	Homeless Shelters and Services			Year Round Shelter - California Hispanic Commission On Alcohol & Drug Abuse Inc.	11046 Vly Mall		El Monte	CA	"Monday through Friday, 9:00am to 12:00 noon; and 1:00pm to 3:00pm. "	Service/Intake (626) 444-9000		www.lahsa.org			71678	"The agency provides shelter, motel vouchers and transportation to homeless individuals and families."	91731	http://egis3.lacounty.gov/lms/?p=71678	publish	34.07306529	-118.0342539	2010-11-01T11:50:56.000Z		6551296.988	1848972.028
-118.3221587	34.09905913	97687997	211		Social Services	Homeless Shelters and Services			Year Round Shelter - Los Angeles Youth Network - Gower	1550 N Gower St		Los Angeles	CA	"Monday through Sunday, 24 hours per day.  This shelter is targeted for homeless youth 12 to 17 years old. "	Service/Intake (323) 957-7757		www.lahsa.org			71679	"The agency provides shelter, motel vouchers and transportation to homeless individuals and families."	90028	http://egis3.lacounty.gov/lms/?p=71679	publish	34.09905916	-118.3221586	2010-11-01T11:50:56.000Z		6464139.347	1858586.212
-118.2441902	34.04338456	97687999	211		Social Services	Homeless Shelters and Services			Year Round Shelter - Lamp Community	526 S San Pedro St		Los Angeles	CA	"Monday through Sunday, 24 hours per day. "	Service/Intake (213) 488-9559		www.lahsa.org			71681	"The agency provides shelter, motel vouchers and transportation to homeless individuals and families."	90013	http://egis3.lacounty.gov/lms/?p=71681	publish	34.04338459	-118.2441901	2010-11-01T11:50:56.000Z		6487694.423	1838258.733
-118.2610312	33.77663807	97688088	211		Social Services	Homeless Shelters and Services			Doors Of Hope	529 Broad Ave		Wilmington	CA	"Monday through Friday, 9:00am to 5:00pm.  Shelter is provided Monday through Sunday, 24 hours per day. "	"Service/Intake and Administration (310) 518-3667,  FAX (310) 513-6113"		www.doorsofhopewomensshelter.org			71748	The agency provides shelter for single women in Los Angeles County.	90744	http://egis3.lacounty.gov/lms/?p=71748	publish	33.7766381	-118.2610311	2010-11-01T11:50:56.000Z		6482340.467	1741196.599
-118.1415527	34.69538182	97688101	211		Social Services	Homeless Shelters and Services			"Catalyst Foundation, The - Clinic"	44758 Elm Ave		Lancaster	CA	"Monday through Thursday, 8:00am to 5:00pm; Friday, 8:00am to 12:00pm. "	Service/Intake (661) 948-8559		www.catalystfdn.org			71751	The foundation provides emergency food and HIV/AIDS services for Antelope Valley residents.	93534	http://egis3.lacounty.gov/lms/?p=71751	publish	34.69538185	-118.1415526	2010-11-01T11:50:56.000Z		6519121.932	2075474.601
-118.4444812	34.1871965	97688102	211		Social Services	Homeless Shelters and Services			Central Lutheran Church - Van Nuys	6425 Tyrone Ave		Van Nuys	CA	"Hot lunch: Wednesdays, 12:00noon to 1:00pm. "	No Telephone () -		www.hopeofthevalley.org			71752	"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley."	91401	http://egis3.lacounty.gov/lms/?p=71752	publish	34.18719653	-118.4444811	2010-11-01T11:50:56.000Z		6427249.212	1890801.924
-118.3789675	34.20486399	97688105	211		Social Services	Homeless Shelters and Services			San Pablo Lutheran Church - North Hollywood	7400 Tujunga Ave		North Hollywood	CA	"Evening Meal: Thursday, 6:30pm to 7:30pm. "	No Telephone () -		www.hopeofthevalley.org			71753	"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley."	91605	http://egis3.lacounty.gov/lms/?p=71753	publish	34.20486402	-118.3789674	2010-11-01T11:50:56.000Z		6447086.171	1897150.244
-118.3848123	34.16503419	97688108	211		Social Services	Homeless Shelters and Services			St. David's Episcopal Church - North Hollywood	11605 Magnolia Blvd		North Hollywood	CA	"Breakfast: Saturday, 8:00am to 9:00am "	No Telephone () -		www.hopeofthevalley.org			71754	"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley."	91601	http://egis3.lacounty.gov/lms/?p=71754	publish	34.16503422	-118.3848122	2010-11-01T11:50:56.000Z		6445263.462	1882662.279
-118.2779666	33.95736055	97688292	211		Social Services	Homeless Shelters and Services			American Philanthropy Association - Don King Shelter	8770 S Broadway		Los Angeles	CA	"Monday through Sunday, 24 hours per day. "	Single Women Only Service/Intake (323) 971-4432					71883	The agency provides emergency shelter for single women and men who live in Los Angeles County.	90003	http://egis3.lacounty.gov/lms/?p=71883	publish	33.95736058	-118.2779665	2010-11-01T11:50:56.000Z		6477375.522	1806979.526
-118.2090208	33.78200525	97688296	211		Social Services	Homeless Shelters and Services			Long Beach Rescue Mission - Lydia House Intake Site	1301 W 12Th St	Long Beach Multi-Service Center	Long Beach	CA	"Monday through Friday, 9:00am. "			www.lbrm.org			71888	"The agency provides emergency food, shelter, clothing, counsel, spiritually-based adult rehabilitation transitional housing programs."	90813	http://egis3.lacounty.gov/lms/?p=71888	publish	33.78200528	-118.2090207	2010-11-01T11:50:56.000Z		6498150.965	1743112.906
-118.2934481	34.01348597	97688371			Social Services	Homeless Shelters and Services			Housing Coalition Education	1051 Laighton Avenue		Los Angeles	CA							68596		90037	http://egis3.lacounty.gov/lms/?p=68596	publish	34.013486	-118.293448	2013-08-08T14:36:46.000Z		6472740.316	1827417.995
-118.3094071	34.09541897	97688414	211		Social Services	Homeless Shelters and Services		www.covenanthouseca.org	Covenant House California	1325 N. Western Ave.		Hollywood	CA	"Monday through Sunday, 24 hours per day. "	"Service/Intake and Hotline (866) 268-3683, shelter Administrative (323) 461-3131, Outreach Number (9:00am - 12:00 noon and 2:00pm - 5:00pm) Service/Intake (323) 957-7455, The Nineline Hotline/Talkline/Warmline (800) 999-9999,  FAX (323) 461-6491, Daily, 4"		www.covenanthouseca.org			58026	The agency provides runaway services and shelter for homeless and at-risk youth who are in Los Angeles County.	90027	http://egis3.lacounty.gov/lms/?p=58026	publish	34.095419	-118.309407	2013-08-13T08:56:19.000Z		6467995.703	1857249.368
-118.3086859	33.73837647	97688495			Social Services	Homeless Shelters and Services		Family Source Center	Family Source Center	9219 S. Broadway Avenue		Los Angeles			"(323) 777 - 3120
"					68588		90003	http://egis3.lacounty.gov/lms/?p=68588	publish	33.7383765	-118.3086858	2013-08-19T16:09:06.000Z		6467815.025	1727313.186
-118.2401691	33.96076497	97688754			Social Services	Homeless Shelters and Services		Immanuel Housing Inc. Immanuel House of Hope	Housing - Immanuel Housing Inc. Immanuel House of Hope	1800 E. 85th Street		Los Angeles 	CA		"(323) 256 - 6975
"					68594		90001	http://egis3.lacounty.gov/lms/?p=68594	publish	33.960765	-118.240169	2013-09-13T09:45:24.000Z		6488840.75	1808188.922
-118.2454395	34.04411947	97695010	211		Social Services	Homeless Shelters and Services			Russ - Sro Housing Corporation	517 San Julian St		Los Angeles	CA	"Russ Information Desk is available Monday through Friday, 9:00am to 11:00am; Russ Rental Office is available Monday through Friday, 9:00am to 4:00pm. "	Information Only (213) 229-9655		www.srohousing.org			70754	The agency provides low-cost housing for homeless and low-income adults in the Skid Row area of downtown Los Angeles.	90013	http://egis3.lacounty.gov/lms/?p=70754	publish	34.0441195	-118.2454394	2016-06-16T10:46:57.000Z		6487316.609	1838527.102
-118.2451922	34.0440252	97695023	211		Social Services	Homeless Shelters and Services			Angelus Inn - Sro Housing Corporation	518 San Julian St		Los Angeles	CA	 	Information Only (213) 229-9662		www.srohousing.org			70741	The agency provides low-cost housing for homeless and low-income adults in the Skid Row area of downtown Los Angeles.	90013	http://egis3.lacounty.gov/lms/?p=70741	publish	34.04402523	-118.2451921	2016-06-16T10:53:24.000Z		6487391.442	1838492.613
-118.3175216	34.03745992	97696645	211		Social Services	Homeless Shelters and Services			1736 Family Crisis Center	2116 Arlington Ave	Suite 200	Los Angeles	CA	"Monday through Friday, 8:30am to 5:30pm.  Evenings and Saturdays by appointment."	"24 Hrs-Crisis Hotline Service/Intake and Hotline (213) 222-1237, 24 Hrs-Youth Crisis/Shelter Hotline Service/Intake and Hotline (310) 379-3620, 24 Hrs-DV Shelter Hotline Service/Intake and Hotline (310) 370-5902, Community Service Center Service/Intake an"		www.1736fcc.org			786	"The agency provides case management, counseling services, domestic violence services, family support services for low income families, runaway services, emergency and transitional shelter for battered women and their children, shelter for runaway/homeless youth, and welfare-to-work support services. ?Services are provided at two community service center locations in South Los Angeles and Torrance, an emergency youth shelter in Hermosa Beach, and four confidentially located domestic violence shelters."	90018	http://egis3.lacounty.gov/lms/?p=786	publish	34.03745995	-118.3175215	2017-10-06T16:28:29.000Z		6465472.375	1836164.722
-118.3192561	34.10186297	97696826	211		Social Services	Homeless Shelters and Services			Salvation Army - The Way In	5939 Hollywood Blvd.		Hollywood	CA	"Site Hours:  Drop In Center hours are Monday through Friday, 6:00pm to 8:00pm.  Shelter programs hours are Monday through Sunday, 24 hours per day.     "	"FAX (323) 468-8678, 24 Hour Service/Intake and Hotline (323) 469-2946, 24 Hour Service/Intake and Hotline (800) 843-9294"					1133	"The center provides holiday assistance, runaway services and shelter for homeless youth who are in the Hollywood area."	90028	http://egis3.lacounty.gov/lms/?p=1133	publish	34.101863	-118.319256	2017-10-16T14:55:18.000Z		6465021.324	1859603.773
-118.2441902	34.04338456	97696834	211		Social Services	Homeless Shelters and Services		www.lampcommunity.org	Lamp Community	526 S San Pedro St		Los Angeles	CA		"Service/Intake (213) 488-0031,  Service/Intake and Administration (213) 488-9559,  FAX (213) 270-9060"		www.lampcommunity.org			3156	"The agency provides homeless support services and shelter for adults who have chronic mental illness and who are in Skid Row and downtown Los Angeles, including people who are undocumented or who have developmental disabilities or a dual diagnosis of mental illness and substance abuse."	90013	http://egis3.lacounty.gov/lms/?p=3156	publish	34.04338459	-118.2441901	2017-10-16T14:57:24.000Z		6487694.423	1838258.733
-118.3992351	33.86684197	97696886	211		Social Services	Homeless Shelters and Services			1736 Family Crisis Center - Emergency Youth Shelter	1736 Monterey Blvd.		Hermosa Beach	CA	"Monday through Sunday, 24 hours per day. "	24 Hrs-Youth Crisis/Shelter Hotline Service/Intake and Hotline (310) 379-3620		www.1736fcc.org			788	"The agency provides case management, counseling services, domestic violence services, family support services for low income families, runaway services, emergency and transitional shelter for battered women and their children, shelter for runaway/homeless youth, and welfare-to-work support services."	90254	http://egis3.lacounty.gov/lms/?p=788	publish	33.866842	-118.399235	2017-10-16T15:14:21.000Z		6440469.535	1774161.87
